file,n,m,FVS_size,runtime,validity
grid_001080.txt,936,1809,306,17.110569,True
grid_001082.txt,483,922,157,5.239679,True
grid_001084.txt,312,587,101,1.493645,True
grid_001086.txt,1800,3514,596,30.010066,True
grid_001088.txt,1128,2185,381,24.230631,True
grid_001090.txt,1764,3444,590,30.001763,True
grid_001092.txt,434,823,138,2.971253,True
grid_001094.txt,612,1172,194,6.199099,True
grid_001096.txt,600,1145,196,5.825842,True
grid_001098.txt,630,1207,202,6.54984,True
grid_001100.txt,783,1510,251,10.032351,True
grid_001102.txt,2112,4132,701,30.009767,True
grid_001104.txt,312,586,100,1.515055,True
grid_001106.txt,1344,2612,435,30.001055,True
grid_001108.txt,735,1414,235,9.319639,True
grid_001110.txt,666,1277,214,8.198392,True
grid_001112.txt,160,294,50,0.339322,True
grid_001114.txt,1269,2464,417,30.001316,True
grid_001116.txt,527,1006,166,4.595361,True
grid_001118.txt,864,1668,281,12.367076,True
grid_001120.txt,440,826,133,3.056075,True
grid_001122.txt,574,1093,188,5.842672,True
grid_001124.txt,1824,3562,600,30.010623,True
grid_001126.txt,648,1242,210,7.102578,True
grid_001128.txt,546,1039,178,4.471542,True
grid_001130.txt,1862,3637,622,30.015001,True
grid_001132.txt,575,1102,184,6.581805,True
grid_001134.txt,180,333,57,0.56101,True
grid_001136.txt,580,1111,187,6.927139,True
grid_001138.txt,320,598,100,1.885039,True
grid_001140.txt,418,795,134,3.348801,True
grid_001142.txt,190,351,57,0.549918,True
grid_001144.txt,558,1067,178,7.01069,True
grid_001146.txt,528,1000,167,5.696379,True
grid_001148.txt,1196,2320,399,24.632055,True
grid_001150.txt,1715,3346,574,30.00159,True
grid_001152.txt,1110,2153,361,30.001003,True
grid_001154.txt,348,655,110,2.114205,True
grid_001156.txt,1196,2320,390,29.611427,True
grid_001158.txt,1813,3540,592,30.001719,True
grid_001160.txt,1419,2762,466,30.001385,True
grid_001162.txt,805,1552,258,10.547978,True
grid_001164.txt,1536,2992,515,30.001685,True
grid_001166.txt,300,565,96,1.34934,True
grid_001168.txt,180,333,56,0.679147,True
grid_001170.txt,1148,2227,382,22.841122,True
grid_001172.txt,368,697,116,2.122605,True
grid_001174.txt,782,1507,248,10.289801,True
grid_001176.txt,640,1224,202,6.756024,True
grid_001178.txt,532,1012,172,4.719731,True
grid_001180.txt,456,869,148,3.473672,True
grid_001182.txt,1292,2512,426,30.002087,True
grid_001184.txt,440,829,144,3.025369,True
grid_001186.txt,560,1072,179,5.154673,True
grid_001188.txt,864,1662,288,14.389613,True
grid_001190.txt,558,1067,178,5.067042,True
grid_001192.txt,756,1452,244,11.139618,True
grid_001194.txt,756,1457,242,9.836203,True
grid_001196.txt,1110,2153,368,21.596947,True
grid_001198.txt,520,987,162,4.209553,True
grid_001200.txt,855,1646,270,12.600605,True
