file,n,m,FVS_size,runtime,validity
grid_000808.txt,12,17,3,0.000695,True
grid_000810.txt,12,17,3,0.000721,True
grid_000812.txt,20,31,5,0.002301,True
grid_000814.txt,18,27,4,0.001377,True
grid_000816.txt,18,27,4,0.001364,True
grid_000818.txt,9,12,2,0.000431,True
grid_000820.txt,30,49,8,0.008212,True
grid_000822.txt,20,31,5,0.002254,True
grid_000824.txt,25,40,6,0.004741,True
grid_000826.txt,12,17,3,0.000724,True
grid_000828.txt,20,31,5,0.002137,True
grid_000830.txt,30,49,8,0.008047,True
grid_000832.txt,12,17,3,0.000716,True
grid_000834.txt,18,27,4,0.00138,True
grid_000836.txt,20,31,5,0.002072,True
grid_000838.txt,9,12,2,0.000426,True
grid_000840.txt,15,22,3,0.000999,True
grid_000842.txt,25,40,6,0.004917,True
grid_000844.txt,20,31,5,0.002037,True
grid_000846.txt,16,24,4,0.002118,True
grid_000848.txt,25,40,6,0.005165,True
grid_000850.txt,24,38,6,0.005114,True
grid_000852.txt,20,31,5,0.002277,True
grid_000854.txt,16,24,4,0.001333,True
grid_000856.txt,24,38,6,0.00509,True
grid_000858.txt,15,22,3,0.001053,True
grid_000860.txt,16,24,4,0.001312,True
grid_000862.txt,12,17,3,0.000735,True
grid_000864.txt,12,17,3,0.000682,True
grid_000866.txt,16,24,4,0.001308,True
grid_000868.txt,15,22,3,0.000992,True
grid_000870.txt,24,38,6,0.004947,True
grid_000872.txt,18,27,4,0.001413,True
grid_000874.txt,30,49,8,0.008267,True
grid_000876.txt,20,31,5,0.002081,True
grid_000878.txt,16,24,4,0.001306,True
grid_000880.txt,20,31,5,0.002253,True
grid_000882.txt,25,40,6,0.004779,True
grid_000884.txt,16,24,4,0.001941,True
grid_000886.txt,18,27,4,0.001508,True
grid_000888.txt,30,49,8,0.008186,True
grid_000890.txt,18,27,4,0.001405,True
grid_000892.txt,20,31,5,0.002338,True
grid_000894.txt,24,38,6,0.005064,True
grid_000896.txt,9,12,2,0.000446,True
grid_000898.txt,24,38,6,0.005956,True
grid_000900.txt,30,49,8,0.013619,True
grid_000902.txt,15,22,3,0.001105,True
grid_000904.txt,25,40,6,0.004893,True
grid_000906.txt,18,27,4,0.001441,True
grid_000908.txt,25,40,6,0.006105,True
grid_000910.txt,12,17,3,0.00124,True
grid_000912.txt,9,12,2,0.000427,True
grid_000914.txt,12,17,3,0.000733,True
grid_000916.txt,12,17,3,0.00069,True
grid_000918.txt,12,17,3,0.000701,True
grid_000920.txt,15,22,3,0.001082,True
grid_000922.txt,12,17,3,0.000726,True
grid_000924.txt,18,27,4,0.002113,True
grid_000926.txt,25,40,6,0.004819,True
grid_000928.txt,15,22,3,0.001049,True
grid_000930.txt,12,17,3,0.000726,True
grid_000932.txt,20,31,5,0.002057,True
grid_000934.txt,20,31,5,0.002203,True
grid_000936.txt,20,31,5,0.002703,True
grid_000938.txt,16,24,4,0.001384,True
grid_000940.txt,15,22,3,0.001028,True
grid_000942.txt,12,17,3,0.000767,True
grid_000944.txt,9,12,2,0.000412,True
grid_000946.txt,24,38,6,0.005177,True
grid_000948.txt,9,12,2,0.000421,True
grid_000950.txt,24,38,6,0.005387,True
grid_000952.txt,12,17,3,0.000706,True
grid_000954.txt,12,17,3,0.000688,True
grid_000956.txt,25,40,6,0.004933,True
grid_000958.txt,20,31,5,0.002325,True
grid_000960.txt,30,49,8,0.008278,True
grid_000962.txt,15,22,3,0.001052,True
grid_000964.txt,20,31,5,0.002082,True
grid_000966.txt,24,38,6,0.005033,True
grid_000968.txt,25,40,6,0.005297,True
grid_000970.txt,18,27,4,0.001509,True
grid_000972.txt,16,24,4,0.00168,True
grid_000974.txt,25,40,6,0.004876,True
grid_000976.txt,18,27,4,0.00173,True
grid_000978.txt,25,40,6,0.004853,True
grid_000980.txt,12,17,3,0.001187,True
grid_000982.txt,18,27,4,0.001571,True
grid_000984.txt,18,27,4,0.001883,True
grid_000986.txt,16,24,4,0.001373,True
grid_000988.txt,20,31,5,0.002558,True
grid_000990.txt,18,27,4,0.002007,True
grid_000992.txt,18,27,4,0.00144,True
grid_000994.txt,12,17,3,0.000718,True
grid_000996.txt,15,22,3,0.001052,True
grid_000998.txt,15,22,3,0.001172,True
grid_001000.txt,12,17,3,0.000698,True
grid_001002.txt,24,38,6,0.005364,True
grid_001004.txt,15,22,3,0.00106,True
grid_001006.txt,12,17,3,0.000698,True
grid_001008.txt,12,17,3,0.000672,True
grid_001010.txt,25,40,6,0.004841,True
grid_001012.txt,9,12,2,0.000706,True
grid_001014.txt,25,40,6,0.004974,True
grid_001016.txt,18,27,4,0.001458,True
grid_001018.txt,15,22,3,0.001034,True
grid_001020.txt,20,31,5,0.002084,True
grid_001022.txt,20,31,5,0.002026,True
grid_001024.txt,30,49,8,0.008262,True
grid_001026.txt,20,31,5,0.002276,True
grid_001028.txt,30,49,8,0.008012,True
grid_001030.txt,30,49,8,0.008364,True
grid_001032.txt,18,27,4,0.001381,True
