source_file,family,track,category,solver,status,fvs_size,timestamp,feature_set
ego_000806.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:13:01.923741,v3
ego_000811.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:13:22.368610,v3
ego_000816.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:13:32.557798,v3
ego_000826.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:13:46.014996,v3
ego_000828.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:13:56.114915,v3
ego_000840.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:14:14.799480,v3
ego_000845.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:14:36.178551,v3
ego_000855.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:14:47.424985,v3
ego_000859.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:15:05.311943,v3
ego_000863.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:15:17.639564,v3
ego_000864.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:15:37.897225,v3
ego_000865.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:15:55.564343,v3
ego_000866.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:16:06.802923,v3
ego_000869.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:16:18.816948,v3
ego_000878.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:16:40.647970,v3
ego_000886.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:16:52.425529,v3
ego_000891.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:17:13.303566,v3
ego_000892.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:17:29.334318,v3
ego_000893.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:17:41.302808,v3
ego_000902.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:17:53.474428,v3
ego_000910.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:18:04.531131,v3
ego_000912.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:18:17.014105,v3
ego_000922.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:18:30.329580,v3
ego_000926.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:18:40.657332,v3
ego_000927.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:18:57.240707,v3
ego_000928.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:19:09.364662,v3
ego_000941.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:19:22.301243,v3
ego_000952.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:19:36.103290,v3
ego_000953.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:19:53.132997,v3
ego_000968.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:20:13.280453,v3
ego_000969.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:20:23.645427,v3
ego_000971.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:20:38.337803,v3
ego_000975.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:21:00.259449,v3
ego_000977.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:21:11.120734,v3
ego_000985.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:21:28.711084,v3
ego_000988.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:21:39.270188,v3
ego_000994.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:21:57.447856,v3
ego_000997.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:22:07.922157,v3
ego_001002.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:22:26.528194,v3
ego_001010.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:22:46.013819,v3
ego_001012.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:22:56.162027,v3
ego_001014.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:23:06.274851,v3
ego_001019.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:23:16.585821,v3
ego_001044.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:23:29.610093,v3
ego_001049.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:23:45.406282,v3
ego_001051.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:24:02.058261,v3
ego_001067.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:24:13.052303,v3
ego_001071.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:24:35.726509,v3
ego_001073.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:24:47.782896,v3
ego_001080.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:25:03.977438,v3
ego_001089.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:25:17.637447,v3
ego_001091.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:25:36.350797,v3
ego_001101.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:25:48.093642,v3
ego_001109.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:25:59.550894,v3
ego_001115.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:26:17.367224,v3
ego_001124.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:26:31.396646,v3
ego_001130.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:26:49.011712,v3
ego_001137.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:26:59.632204,v3
ego_001138.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:27:10.529719,v3
ego_001141.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:27:20.666941,v3
ego_001142.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:27:31.263317,v3
ego_001143.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:27:41.828776,v3
ego_001149.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:27:58.074706,v3
ego_001150.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:28:12.468622,v3
ego_001155.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:28:26.240214,v3
ego_001156.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:28:41.587499,v3
ego_001158.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:28:53.432444,v3
ego_001160.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:29:12.256540,v3
ego_001163.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:29:23.274292,v3
ego_001174.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:29:43.631434,v3
ego_001175.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:29:54.588993,v3
ego_001180.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:30:05.021877,v3
ego_001184.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:30:16.717841,v3
ego_001197.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:30:30.040658,v3
ego_001218.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:30:51.109190,v3
ego_001220.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:31:20.270036,v3
ego_001221.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:31:35.390370,v3
ego_001222.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:31:51.886611,v3
ego_001223.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:32:06.678812,v3
ego_001237.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:32:24.159076,v3
ego_001251.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:32:35.444633,v3
ego_001255.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:32:55.746934,v3
ego_001258.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:33:06.388654,v3
ego_001260.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:33:18.238767,v3
ego_001262.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:33:29.857351,v3
ego_001272.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:33:40.997109,v3
ego_001279.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:34:06.285611,v3
ego_001284.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:34:22.548313,v3
ego_001301.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:34:36.424869,v3
ego_001305.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:34:46.740377,v3
ego_001313.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:35:00.392669,v3
ego_001314.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:35:15.805159,v3
ego_001315.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:35:37.127668,v3
ego_001323.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:35:47.627276,v3
ego_001336.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:36:07.098220,v3
ego_001337.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:36:17.663868,v3
ego_001341.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:36:29.304556,v3
ego_001342.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:36:50.943234,v3
ego_001344.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:37:02.115548,v3
ego_001346.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:37:12.649563,v3
ego_001350.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:37:29.824493,v3
ego_001354.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:37:40.629954,v3
ego_001362.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:37:51.837313,v3
ego_001375.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:38:02.139161,v3
ego_001383.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:38:19.486061,v3
ego_001385.txt,directed,heuristic_track,real_world_ego,pace22_winner,timeout,,2026-04-11T14:38:34.973859,v3
